pais_sigla,provincia_estado,tamano_ciudad,id_encuesta,situacion_laboral,miedo_desempleo,percepcion_eco_pais,percepcion_eco_hogar,justicia_ingresos,progreso_pais,eco_pais_pasado,eco_pais_futuro,genero,edad
ECU,218010.0,7.0,24.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,61.0
ECU,218010.0,7.0,24.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,1.0,55.0
ECU,218010.0,7.0,24.0,3.0,1.0,4.0,2.0,3.0,3.0,5.0,3.0,1.0,29.0
ECU,218010.0,7.0,24.0,6.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,24.0
ECU,218010.0,7.0,24.0,1.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,1.0,25.0
ECU,218010.0,7.0,24.0,6.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,56.0
ECU,218010.0,7.0,24.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,2.0,2.0,28.0
ECU,218010.0,7.0,24.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,46.0
ECU,218010.0,7.0,24.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,61.0
ECU,218010.0,7.0,24.0,1.0,1.0,5.0,3.0,4.0,2.0,3.0,3.0,2.0,24.0
ECU,218010.0,7.0,24.0,1.0,3.0,4.0,3.0,3.0,2.0,5.0,5.0,2.0,52.0
ECU,218010.0,7.0,24.0,1.0,3.0,5.0,3.0,4.0,3.0,5.0,5.0,1.0,29.0
ECU,218010.0,7.0,24.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,23.0
ECU,218010.0,7.0,24.0,1.0,1.0,5.0,1.0,3.0,2.0,5.0,1.0,2.0,65.0
ECU,218010.0,7.0,24.0,7.0,5.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,18.0
ECU,218010.0,7.0,24.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,26.0
ECU,218010.0,7.0,24.0,6.0,5.0,5.0,2.0,2.0,2.0,5.0,5.0,2.0,58.0
ECU,218010.0,7.0,24.0,6.0,1.0,4.0,1.0,4.0,2.0,5.0,5.0,2.0,41.0
ECU,218010.0,7.0,24.0,3.0,2.0,3.0,1.0,4.0,2.0,4.0,3.0,1.0,26.0
ECU,218010.0,7.0,24.0,1.0,2.0,3.0,2.0,-1.0,2.0,2.0,1.0,1.0,59.0
ECU,218010.0,7.0,24.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,42.0
ECU,218010.0,7.0,24.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,61.0
ECU,218010.0,7.0,24.0,3.0,1.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,25.0
ECU,218010.0,7.0,24.0,3.0,2.0,5.0,4.0,3.0,2.0,4.0,3.0,2.0,30.0
ECU,218010.0,7.0,24.0,1.0,1.0,4.0,5.0,4.0,3.0,5.0,3.0,2.0,45.0
ECU,218010.0,7.0,24.0,3.0,1.0,4.0,5.0,4.0,3.0,4.0,4.0,2.0,25.0
ECU,218010.0,7.0,24.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,25.0
ECU,218010.0,7.0,24.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,41.0
ECU,218010.0,7.0,24.0,4.0,1.0,5.0,3.0,3.0,2.0,4.0,3.0,1.0,30.0
ECU,218010.0,7.0,24.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,22.0
ECU,218010.0,7.0,24.0,1.0,2.0,3.0,4.0,3.0,1.0,2.0,3.0,2.0,62.0
ECU,218010.0,7.0,24.0,1.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,1.0,48.0
ECU,218010.0,7.0,24.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,24.0
ECU,218010.0,7.0,24.0,5.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,66.0
ECU,218010.0,7.0,24.0,6.0,5.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,21.0
ECU,218010.0,7.0,24.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,42.0
ECU,218010.0,7.0,24.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,25.0
ECU,218010.0,7.0,24.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,2.0,2.0,32.0
ECU,218010.0,7.0,24.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,43.0
ECU,218010.0,7.0,24.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,26.0
ECU,218010.0,7.0,24.0,1.0,1.0,5.0,3.0,4.0,2.0,4.0,4.0,2.0,46.0
ECU,218010.0,7.0,24.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,61.0
ECU,218010.0,7.0,24.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,39.0
ECU,218010.0,7.0,24.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,25.0
ECU,218010.0,7.0,24.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,44.0
ECU,218010.0,7.0,24.0,1.0,3.0,5.0,5.0,4.0,3.0,5.0,5.0,1.0,18.0
ECU,218010.0,7.0,24.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,35.0
ECU,218010.0,7.0,24.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,31.0
ECU,218010.0,7.0,24.0,6.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,72.0
ECU,218010.0,7.0,24.0,1.0,2.0,4.0,5.0,3.0,2.0,5.0,5.0,2.0,20.0
ECU,218010.0,7.0,24.0,1.0,3.0,4.0,5.0,3.0,2.0,4.0,5.0,2.0,61.0
ECU,218010.0,7.0,24.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,61.0
ECU,218010.0,7.0,24.0,4.0,5.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,64.0
ECU,218010.0,7.0,24.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,52.0
ECU,218010.0,7.0,24.0,6.0,3.0,3.0,1.0,3.0,1.0,2.0,4.0,2.0,26.0
ECU,218010.0,7.0,24.0,3.0,1.0,4.0,1.0,4.0,3.0,5.0,4.0,1.0,29.0
ECU,218010.0,7.0,24.0,1.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,70.0
ECU,218010.0,7.0,24.0,6.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,18.0
ECU,218010.0,7.0,24.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,44.0
ECU,218010.0,7.0,24.0,6.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,18.0
ECU,218010.0,7.0,24.0,1.0,1.0,3.0,5.0,4.0,2.0,4.0,3.0,2.0,41.0
ECU,218010.0,7.0,24.0,1.0,1.0,4.0,5.0,3.0,2.0,4.0,5.0,1.0,23.0
ECU,218010.0,7.0,24.0,1.0,2.0,3.0,5.0,3.0,2.0,5.0,5.0,2.0,71.0
ECU,218010.0,7.0,24.0,1.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,41.0
ECU,218010.0,7.0,24.0,3.0,2.0,5.0,3.0,3.0,2.0,4.0,4.0,1.0,31.0
ECU,218010.0,7.0,24.0,1.0,4.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,46.0
ECU,218010.0,7.0,24.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,65.0
ECU,218010.0,7.0,24.0,7.0,1.0,4.0,2.0,4.0,2.0,3.0,3.0,1.0,29.0
ECU,218010.0,7.0,24.0,1.0,1.0,5.0,5.0,4.0,3.0,5.0,5.0,2.0,42.0
ECU,218010.0,7.0,24.0,6.0,1.0,4.0,5.0,4.0,2.0,4.0,4.0,1.0,26.0
ECU,218010.0,7.0,24.0,1.0,1.0,4.0,5.0,4.0,2.0,5.0,5.0,2.0,62.0
ECU,218010.0,7.0,24.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,26.0
ECU,218010.0,7.0,24.0,6.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,42.0
ECU,218010.0,7.0,24.0,1.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,61.0
ECU,218010.0,7.0,24.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,61.0
ECU,218010.0,7.0,24.0,6.0,5.0,4.0,5.0,3.0,3.0,5.0,-1.0,2.0,26.0
ECU,218010.0,7.0,24.0,7.0,1.0,3.0,2.0,3.0,2.0,4.0,4.0,1.0,23.0
ECU,218010.0,7.0,24.0,6.0,5.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,18.0
ECU,218010.0,7.0,24.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,5.0,1.0,30.0
ECU,218010.0,7.0,24.0,1.0,3.0,4.0,1.0,3.0,2.0,5.0,3.0,1.0,32.0
ECU,218010.0,7.0,24.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,18.0
ECU,218010.0,7.0,24.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,42.0
ECU,218010.0,7.0,24.0,1.0,3.0,5.0,5.0,4.0,3.0,5.0,5.0,1.0,41.0
ECU,218010.0,7.0,24.0,6.0,1.0,3.0,5.0,1.0,3.0,4.0,5.0,2.0,43.0
ECU,218010.0,5.0,24.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,32.0
ECU,218010.0,5.0,24.0,1.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,41.0
ECU,218010.0,5.0,24.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,44.0
ECU,218010.0,5.0,24.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,4.0,1.0,18.0
ECU,218010.0,5.0,24.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,26.0
ECU,218010.0,5.0,24.0,1.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,63.0
ECU,218010.0,5.0,24.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,41.0
ECU,218010.0,5.0,24.0,7.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,19.0
ECU,218010.0,5.0,24.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,34.0
ECU,218010.0,5.0,24.0,2.0,1.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,22.0
ECU,218010.0,5.0,24.0,6.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,61.0
ECU,218010.0,5.0,24.0,1.0,2.0,4.0,5.0,3.0,2.0,5.0,3.0,1.0,41.0
ECU,218010.0,5.0,24.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,61.0
ECU,218010.0,3.0,24.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,26.0
ECU,218010.0,5.0,24.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,47.0
ECU,218010.0,5.0,24.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,28.0
ECU,218010.0,3.0,24.0,1.0,2.0,5.0,5.0,4.0,2.0,5.0,5.0,2.0,42.0
ECU,218010.0,3.0,24.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,41.0
ECU,218010.0,3.0,24.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,27.0
ECU,218010.0,3.0,24.0,3.0,1.0,3.0,2.0,3.0,2.0,4.0,4.0,2.0,26.0
ECU,218010.0,3.0,24.0,3.0,1.0,5.0,5.0,3.0,3.0,5.0,5.0,1.0,33.0
ECU,218010.0,3.0,24.0,1.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,61.0
ECU,218010.0,3.0,24.0,7.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,23.0
ECU,218010.0,3.0,24.0,1.0,2.0,5.0,5.0,4.0,3.0,5.0,5.0,1.0,44.0
ECU,218010.0,2.0,24.0,6.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,2.0,66.0
ECU,218010.0,2.0,24.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,51.0
ECU,218010.0,2.0,24.0,7.0,5.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,18.0
ECU,218010.0,2.0,24.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,5.0,2.0,61.0
ECU,218010.0,2.0,24.0,6.0,5.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,23.0
ECU,218010.0,2.0,24.0,1.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,41.0
ECU,218010.0,2.0,24.0,2.0,1.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,41.0
ECU,218010.0,2.0,24.0,2.0,1.0,4.0,3.0,4.0,2.0,4.0,3.0,1.0,41.0
